variable,pressure_variable,lag_months,n,pearson_corr
M02,Monthly_Trolley_Total,12,108,0.2934755123453021
M02,Monthly_Ward_Total,0,120,0.17522637712815967
M02,Monthly_Ward_Total,1,119,0.146482852850365
M02,Monthly_Ward_Total,2,118,0.19179479111189607
M02,Monthly_Ward_Total,3,117,0.23049888685745296
M02,Monthly_Ward_Total,4,116,0.23526004634885656
M02,Monthly_Ward_Total,5,115,0.2370934928800657
M02,Monthly_Ward_Total,6,114,0.24070024980134389
M02,Monthly_Ward_Total,7,113,0.18756570623000265
M02,Monthly_Ward_Total,8,112,0.19742134001010037
M02,Monthly_Ward_Total,9,111,0.18441238741435595
M02,Monthly_Ward_Total,10,110,0.18248311468289066
M02,Monthly_Ward_Total,11,109,0.1719142300593265
M02,Monthly_Ward_Total,12,108,0.20241747430558427
M03,Monthly_Total_Pressure,0,120,0.256506621287802
M03,Monthly_Total_Pressure,1,119,0.2385761161095034
M03,Monthly_Total_Pressure,2,118,0.2589717437210446
M03,Monthly_Total_Pressure,3,117,0.26698400972685205
M03,Monthly_Total_Pressure,4,116,0.2625630396704888
M03,Monthly_Total_Pressure,5,115,0.26349476843606
M03,Monthly_Total_Pressure,6,114,0.26705497943828543
M03,Monthly_Total_Pressure,7,113,0.23014662094903302
M03,Monthly_Total_Pressure,8,112,0.23730180460486092
M03,Monthly_Total_Pressure,9,111,0.22932130293936676
M03,Monthly_Total_Pressure,10,110,0.23406266796029296
M03,Monthly_Total_Pressure,11,109,0.2230558079241587
M03,Monthly_Total_Pressure,12,108,0.24012559889660545
M03,Monthly_Trolley_Total,0,120,0.22412106135786933
M03,Monthly_Trolley_Total,1,119,0.20992454199803473
M03,Monthly_Trolley_Total,2,118,0.23480678881463352
M03,Monthly_Trolley_Total,3,117,0.24539912838129682
M03,Monthly_Trolley_Total,4,116,0.24324246562717458
M03,Monthly_Trolley_Total,5,115,0.24639754982196213
M03,Monthly_Trolley_Total,6,114,0.2497528122521811
M03,Monthly_Trolley_Total,7,113,0.21468018787373414
M03,Monthly_Trolley_Total,8,112,0.22355180259507046
M03,Monthly_Trolley_Total,9,111,0.2178373881157883
M03,Monthly_Trolley_Total,10,110,0.2250815265622644
M03,Monthly_Trolley_Total,11,109,0.2213180374836471
M03,Monthly_Trolley_Total,12,108,0.2388995451464447
M03,Monthly_Ward_Total,0,120,0.2681986292617123
M03,Monthly_Ward_Total,1,119,0.24720827867652947
M03,Monthly_Ward_Total,2,118,0.25432923501278326
M03,Monthly_Ward_Total,3,117,0.2553974764605346
M03,Monthly_Ward_Total,4,116,0.2473306455935029
M03,Monthly_Ward_Total,5,115,0.24331512595748825
M03,Monthly_Ward_Total,6,114,0.24609976315882492
M03,Monthly_Ward_Total,7,113,0.21312663888692593
M03,Monthly_Ward_Total,8,112,0.2149394805216562
M03,Monthly_Ward_Total,9,111,0.20397755864658282
M03,Monthly_Ward_Total,10,110,0.20262112806552998
M03,Monthly_Ward_Total,11,109,0.1793784171931067
M03,Monthly_Ward_Total,12,108,0.19179620756101423
M04,Monthly_Total_Pressure,0,120,0.19308808268897718
M04,Monthly_Total_Pressure,1,119,0.18207233319481633
M04,Monthly_Total_Pressure,2,118,0.2347916852958129
M04,Monthly_Total_Pressure,3,117,0.2501130880637782
M04,Monthly_Total_Pressure,4,116,0.23559785220709473
M04,Monthly_Total_Pressure,5,115,0.23311632739004398
M04,Monthly_Total_Pressure,6,114,0.23605500340040655
M04,Monthly_Total_Pressure,7,113,0.17348282511983013
M04,Monthly_Total_Pressure,8,112,0.18414913132667696
M04,Monthly_Total_Pressure,9,111,0.16696662328041817
M04,Monthly_Total_Pressure,10,110,0.17271113809491254
M04,Monthly_Total_Pressure,11,109,0.14949119592812876
M04,Monthly_Total_Pressure,12,108,0.16203349159410294
M04,Monthly_Trolley_Total,0,120,0.18388840197515965
M04,Monthly_Trolley_Total,1,119,0.1729962930913152
M04,Monthly_Trolley_Total,2,118,0.23254274009167583
M04,Monthly_Trolley_Total,3,117,0.2506166163555905
M04,Monthly_Trolley_Total,4,116,0.2378807544680512
M04,Monthly_Trolley_Total,5,115,0.23730391740110998
M04,Monthly_Trolley_Total,6,114,0.23830390753990932
M04,Monthly_Trolley_Total,7,113,0.17757101830881367
M04,Monthly_Trolley_Total,8,112,0.1917952981558451
M04,Monthly_Trolley_Total,9,111,0.1750995056341379
M04,Monthly_Trolley_Total,10,110,0.18316952786345816
M04,Monthly_Trolley_Total,11,109,0.17123192550924426
M04,Monthly_Trolley_Total,12,108,0.1846461567846516
M04,Monthly_Ward_Total,0,120,0.17086734790561262
M04,Monthly_Ward_Total,1,119,0.16254719570247406
M04,Monthly_Ward_Total,2,118,0.19045169774633108
M04,Monthly_Ward_Total,3,117,0.1969793269572183
M04,Monthly_Ward_Total,4,116,0.18188666642774812
M04,Monthly_Ward_Total,5,115,0.17580224786108617
M04,Monthly_Ward_Total,6,114,0.18173631431124077
M04,Monthly_Ward_Total,7,113,0.1285875396237267
M04,Monthly_Ward_Total,8,112,0.12942817400583514
M04,Monthly_Ward_Total,9,111,0.11484462973937866
M04,Monthly_Ward_Total,10,110,0.11459226178657347
M04,Monthly_Ward_Total,11,109,0.07344341424093091
M04,Monthly_Ward_Total,12,108,0.0815121287330913
M05,Monthly_Total_Pressure,0,120,0.19294149394533763
M05,Monthly_Total_Pressure,1,119,0.11120885305045343
M05,Monthly_Total_Pressure,2,118,0.16290203072201517
M05,Monthly_Total_Pressure,3,117,0.15191582840933718
M05,Monthly_Total_Pressure,4,116,0.12265292080271409
M05,Monthly_Total_Pressure,5,115,0.11852734993474655
M05,Monthly_Total_Pressure,6,114,0.15045343316271442
M05,Monthly_Total_Pressure,7,113,0.0921047637811043
M05,Monthly_Total_Pressure,8,112,0.14816092350207125
M05,Monthly_Total_Pressure,9,111,0.12724164497885432
M05,Monthly_Total_Pressure,10,110,0.15082002840002148
M05,Monthly_Total_Pressure,11,109,0.08591770412878116
M05,Monthly_Total_Pressure,12,108,0.10748011717670289
M05,Monthly_Trolley_Total,0,120,0.11272195977294888
M05,Monthly_Trolley_Total,1,119,0.01624584336501689
M05,Monthly_Trolley_Total,2,118,0.06571830030227788
M05,Monthly_Trolley_Total,3,117,0.051165347007094075
M05,Monthly_Trolley_Total,4,116,0.018071311594939056
M05,Monthly_Trolley_Total,5,115,0.010020906109281823
M05,Monthly_Trolley_Total,6,114,0.03611681085834749
M05,Monthly_Trolley_Total,7,113,-0.0198241448205689
M05,Monthly_Trolley_Total,8,112,0.029403341361980345
M05,Monthly_Trolley_Total,9,111,0.004006399296844891
M05,Monthly_Trolley_Total,10,110,0.01727879628964247
M05,Monthly_Trolley_Total,11,109,-0.04764040267484771
M05,Monthly_Trolley_Total,12,108,-0.0352112344534239
M05,Monthly_Ward_Total,0,120,0.31589945152229776
M05,Monthly_Ward_Total,1,119,0.281850720094343
M05,Monthly_Ward_Total,2,118,0.32733194041662955
M05,Monthly_Ward_Total,3,117,0.32580530429202686
M05,Monthly_Ward_Total,4,116,0.31056885988788285
M05,Monthly_Ward_Total,5,115,0.3154327463612912
M05,Monthly_Ward_Total,6,114,0.35206291233058595
M05,Monthly_Ward_Total,7,113,0.3006154825700457
M05,Monthly_Ward_Total,8,112,0.3589642852412273
M05,Monthly_Ward_Total,9,111,0.35173112139416246
M05,Monthly_Ward_Total,10,110,0.39166033543932766
M05,Monthly_Ward_Total,11,109,0.3404675772760733
M05,Monthly_Ward_Total,12,108,0.37637523315342214
M09,Monthly_Total_Pressure,0,120,0.2384758393059656
M09,Monthly_Total_Pressure,1,119,0.21006668427173095
M09,Monthly_Total_Pressure,2,118,0.3121732000879098
M09,Monthly_Total_Pressure,3,117,0.32939375259091813
M09,Monthly_Total_Pressure,4,116,0.28924039895146486
M09,Monthly_Total_Pressure,5,115,0.2659905585442188
M09,Monthly_Total_Pressure,6,114,0.24139988673758023
M09,Monthly_Total_Pressure,7,113,0.10036071912934207
M09,Monthly_Total_Pressure,8,112,0.10846020077774941
M09,Monthly_Total_Pressure,9,111,0.05044757656350982
M09,Monthly_Total_Pressure,10,110,0.06120822582815293
M09,Monthly_Total_Pressure,11,109,0.003446587771811797
M09,Monthly_Total_Pressure,12,108,0.054463916315440626
M09,Monthly_Trolley_Total,0,120,0.22273146553882006
M09,Monthly_Trolley_Total,1,119,0.19054365638280193
M09,Monthly_Trolley_Total,2,118,0.3034730819196976
M09,Monthly_Trolley_Total,3,117,0.32286630379499803
M09,Monthly_Trolley_Total,4,116,0.2811727275266382
M09,Monthly_Trolley_Total,5,115,0.25661272408506547
M09,Monthly_Trolley_Total,6,114,0.2274101662638361
M09,Monthly_Trolley_Total,7,113,0.09032904344765685
M09,Monthly_Trolley_Total,8,112,0.10033508367053054
M09,Monthly_Trolley_Total,9,111,0.04149306722280711
M09,Monthly_Trolley_Total,10,110,0.05155016074497141
M09,Monthly_Trolley_Total,11,109,0.009475387512180153
M09,Monthly_Trolley_Total,12,108,0.0556065176563989
M09,Monthly_Ward_Total,0,120,0.21998799713689982
M09,Monthly_Ward_Total,1,119,0.20601995828715555
M09,Monthly_Ward_Total,2,118,0.2648754879586416
M09,Monthly_Ward_Total,3,117,0.2740870124950198
M09,Monthly_Ward_Total,4,116,0.2454864265783571
M09,Monthly_Ward_Total,5,115,0.22951694203634854
M09,Monthly_Ward_Total,6,114,0.2190903396136846
M09,Monthly_Ward_Total,7,113,0.09963261979884605
M09,Monthly_Ward_Total,8,112,0.10199440516887219
M09,Monthly_Ward_Total,9,111,0.05799412202128553
M09,Monthly_Ward_Total,10,110,0.06792500127021772
M09,Monthly_Ward_Total,11,109,-0.009594621329538741
M09,Monthly_Ward_Total,12,108,0.04059835472260294
N01,Monthly_Total_Pressure,0,120,-0.10297942093714484
N01,Monthly_Total_Pressure,1,119,-0.11555847596302533
N01,Monthly_Total_Pressure,2,118,-0.09395460738899276
N01,Monthly_Total_Pressure,3,117,-0.08097649888353126
N01,Monthly_Total_Pressure,4,116,-0.06327290738900454
N01,Monthly_Total_Pressure,5,115,-0.024744991544713973
N01,Monthly_Total_Pressure,6,114,0.00641941514586913
N01,Monthly_Total_Pressure,7,113,0.017030789530629833
N01,Monthly_Total_Pressure,8,112,0.027582770930018582
N01,Monthly_Total_Pressure,9,111,0.024849339769381525
N01,Monthly_Total_Pressure,10,110,0.018105861025051958
N01,Monthly_Total_Pressure,11,109,0.0034870557449607435
N01,Monthly_Total_Pressure,12,108,0.01022584561127887
N01,Monthly_Trolley_Total,0,120,-0.11029607002829632
N01,Monthly_Trolley_Total,1,119,-0.13161664643368534
N01,Monthly_Trolley_Total,2,118,-0.11465627808392159
N01,Monthly_Trolley_Total,3,117,-0.10321477628997772
N01,Monthly_Trolley_Total,4,116,-0.0884109555967541
N01,Monthly_Trolley_Total,5,115,-0.053094409842930054
N01,Monthly_Trolley_Total,6,114,-0.02505989281107781
N01,Monthly_Trolley_Total,7,113,-0.0170694686525178
N01,Monthly_Trolley_Total,8,112,-0.013979262054574004
N01,Monthly_Trolley_Total,9,111,-0.023321406965358702
N01,Monthly_Trolley_Total,10,110,-0.036833561279035774
N01,Monthly_Trolley_Total,11,109,-0.05934000137357072
N01,Monthly_Trolley_Total,12,108,-0.05927372157155815
N01,Monthly_Ward_Total,0,120,-0.06614737340303538
N01,Monthly_Ward_Total,1,119,-0.05861912907684493
N01,Monthly_Ward_Total,2,118,-0.03211660575350644
N01,Monthly_Ward_Total,3,117,-0.01873879405825293
N01,Monthly_Ward_Total,4,116,0.0012076699900210198
N01,Monthly_Ward_Total,5,115,0.03835310240839271
N01,Monthly_Ward_Total,6,114,0.06930102142975084
N01,Monthly_Ward_Total,7,113,0.08288075786134999
N01,Monthly_Ward_Total,8,112,0.10651441537152904
N01,Monthly_Ward_Total,9,111,0.1178933426163768
N01,Monthly_Ward_Total,10,110,0.12653727516034854
N01,Monthly_Ward_Total,11,109,0.1310486712940582
N01,Monthly_Ward_Total,12,108,0.1501122095889566
N02,Monthly_Total_Pressure,0,120,0.3581225112364614
N02,Monthly_Total_Pressure,1,119,0.3214476766485077
N02,Monthly_Total_Pressure,2,118,0.33851230607908495
N02,Monthly_Total_Pressure,3,117,0.3348061258365333
N02,Monthly_Total_Pressure,4,116,0.30334262592145833
N02,Monthly_Total_Pressure,5,115,0.2958693756990444
N02,Monthly_Total_Pressure,6,114,0.292416500451604
N02,Monthly_Total_Pressure,7,113,0.26041919894568627
N02,Monthly_Total_Pressure,8,112,0.292613687187496
N02,Monthly_Total_Pressure,9,111,0.28982124353127825
N02,Monthly_Total_Pressure,10,110,0.29608433740975604
N02,Monthly_Total_Pressure,11,109,0.27387910347384464
N02,Monthly_Total_Pressure,12,108,0.28185366746646945
N02,Monthly_Trolley_Total,0,120,0.3175909201558495
N02,Monthly_Trolley_Total,1,119,0.27386209720599086
N02,Monthly_Trolley_Total,2,118,0.29086565252271446
N02,Monthly_Trolley_Total,3,117,0.2851907603657257
N02,Monthly_Trolley_Total,4,116,0.25047967797261117
N02,Monthly_Trolley_Total,5,115,0.24168072106182903
N02,Monthly_Trolley_Total,6,114,0.23269967908380063
N02,Monthly_Trolley_Total,7,113,0.20167322587931136
N02,Monthly_Trolley_Total,8,112,0.2335340067617876
N02,Monthly_Trolley_Total,9,111,0.22858487744086478
N02,Monthly_Trolley_Total,10,110,0.23371640307779282
N02,Monthly_Trolley_Total,11,109,0.2157836692982207
N02,Monthly_Trolley_Total,12,108,0.21759801950421448
N02,Monthly_Ward_Total,0,120,0.36487417190126314
N02,Monthly_Ward_Total,1,119,0.3514160899052808
N02,Monthly_Ward_Total,2,118,0.36522612214362477
N02,Monthly_Ward_Total,3,117,0.36627433148920757
N02,Monthly_Ward_Total,4,116,0.34808029439810007
N02,Monthly_Ward_Total,5,115,0.34470217112860646
N02,Monthly_Ward_Total,6,114,0.3526660853543595
N02,Monthly_Ward_Total,7,113,0.32515004055750824
N02,Monthly_Ward_Total,8,112,0.3509784976950495
N02,Monthly_Ward_Total,9,111,0.35316592175494427
N02,Monthly_Ward_Total,10,110,0.3605578942759524
N02,Monthly_Ward_Total,11,109,0.3345299152510599
N02,Monthly_Ward_Total,12,108,0.3535174461215067
N03,Monthly_Total_Pressure,0,120,-0.3935739210859153
N03,Monthly_Total_Pressure,1,119,-0.38436116758454675
N03,Monthly_Total_Pressure,2,118,-0.3513455062627373
N03,Monthly_Total_Pressure,3,117,-0.33701548965343453
N03,Monthly_Total_Pressure,4,116,-0.30937076553534903
N03,Monthly_Total_Pressure,5,115,-0.2950099015758802
N03,Monthly_Total_Pressure,6,114,-0.25985601502863953
N03,Monthly_Total_Pressure,7,113,-0.2782572478631474
N03,Monthly_Total_Pressure,8,112,-0.2769753775592662
N03,Monthly_Total_Pressure,9,111,-0.2691530340580228
N03,Monthly_Total_Pressure,10,110,-0.255993071656612
N03,Monthly_Total_Pressure,11,109,-0.25372660128009694
N03,Monthly_Total_Pressure,12,108,-0.21959754741326168
N03,Monthly_Trolley_Total,0,120,-0.31995258730236004
N03,Monthly_Trolley_Total,1,119,-0.303152821088359
N03,Monthly_Trolley_Total,2,118,-0.2634771441386378
N03,Monthly_Trolley_Total,3,117,-0.24417280707412825
N03,Monthly_Trolley_Total,4,116,-0.21049080594248698
N03,Monthly_Trolley_Total,5,115,-0.1931690875796563
N03,Monthly_Trolley_Total,6,114,-0.15351913637207829
N03,Monthly_Trolley_Total,7,113,-0.170930573828316
N03,Monthly_Trolley_Total,8,112,-0.17106276953750088
N03,Monthly_Trolley_Total,9,111,-0.16481946962813285
N03,Monthly_Trolley_Total,10,110,-0.15374609592915758
N03,Monthly_Trolley_Total,11,109,-0.14844045362829852
N03,Monthly_Trolley_Total,12,108,-0.11164530487428119
N03,Monthly_Ward_Total,0,120,-0.4604212240416355
N03,Monthly_Ward_Total,1,119,-0.46982741413148166
N03,Monthly_Ward_Total,2,118,-0.4574884678872903
N03,Monthly_Ward_Total,3,117,-0.45621031711236676
N03,Monthly_Ward_Total,4,116,-0.4467746866871557
N03,Monthly_Ward_Total,5,115,-0.44138358813842293
N03,Monthly_Ward_Total,6,114,-0.4220940311594041
N03,Monthly_Ward_Total,7,113,-0.43815514052155163
N03,Monthly_Ward_Total,8,112,-0.43420726029425843
N03,Monthly_Ward_Total,9,111,-0.42486852238824835
N03,Monthly_Ward_Total,10,110,-0.4104995738061465
N03,Monthly_Ward_Total,11,109,-0.4150129041915154
N03,Monthly_Ward_Total,12,108,-0.39375326645317216
N04,Monthly_Total_Pressure,0,120,0.36636940910723637
N04,Monthly_Total_Pressure,1,119,0.31431646027418814
N04,Monthly_Total_Pressure,2,118,0.3836868222930894
N04,Monthly_Total_Pressure,3,117,0.3982232673443909
N04,Monthly_Total_Pressure,4,116,0.3571740590954084
N04,Monthly_Total_Pressure,5,115,0.3643095612214727
N04,Monthly_Total_Pressure,6,114,0.37540618112608193
N04,Monthly_Total_Pressure,7,113,0.2667594540366778
N04,Monthly_Total_Pressure,8,112,0.31820802180893293
N04,Monthly_Total_Pressure,9,111,0.28879519601717746
N04,Monthly_Total_Pressure,10,110,0.30214178663096497
N04,Monthly_Total_Pressure,11,109,0.23476900966948214
N04,Monthly_Total_Pressure,12,108,0.2791999767776064
N04,Monthly_Trolley_Total,0,120,0.32297854224946276
N04,Monthly_Trolley_Total,1,119,0.2610731150630202
N04,Monthly_Trolley_Total,2,118,0.334991750141945
N04,Monthly_Trolley_Total,3,117,0.3502480538066079
N04,Monthly_Trolley_Total,4,116,0.3060716202198034
N04,Monthly_Trolley_Total,5,115,0.3105950416207757
N04,Monthly_Trolley_Total,6,114,0.3155872856597812
N04,Monthly_Trolley_Total,7,113,0.20842686342077174
N04,Monthly_Trolley_Total,8,112,0.255469611436871
N04,Monthly_Trolley_Total,9,111,0.22197246786618569
N04,Monthly_Trolley_Total,10,110,0.229620011008893
N04,Monthly_Trolley_Total,11,109,0.17073867411289928
N04,Monthly_Trolley_Total,12,108,0.20415328525054718
N04,Monthly_Ward_Total,0,120,0.37721264277982686
N04,Monthly_Ward_Total,1,119,0.35732686626769294
N04,Monthly_Ward_Total,2,118,0.40312635788349943
N04,Monthly_Ward_Total,3,117,0.41313363111657786
N04,Monthly_Ward_Total,4,116,0.38711073737178187
N04,Monthly_Ward_Total,5,115,0.39785880741647606
N04,Monthly_Ward_Total,6,114,0.4183805926291189
N04,Monthly_Ward_Total,7,113,0.32931197429447834
N04,Monthly_Ward_Total,8,112,0.37859964806978547
N04,Monthly_Ward_Total,9,111,0.3637615379218307
N04,Monthly_Ward_Total,10,110,0.38607871669826405
N04,Monthly_Ward_Total,11,109,0.3158200749626524
N04,Monthly_Ward_Total,12,108,0.3734815258114712
N05,Monthly_Total_Pressure,0,120,0.0008633196411460891
N05,Monthly_Total_Pressure,1,119,-0.16566742783333435
N05,Monthly_Total_Pressure,2,118,-0.02402798146032576
N05,Monthly_Total_Pressure,3,117,-0.027145774699731777
N05,Monthly_Total_Pressure,4,116,-0.09618791330398055
N05,Monthly_Total_Pressure,5,115,-0.06757844244227382
N05,Monthly_Total_Pressure,6,114,0.0042291824183784315
N05,Monthly_Total_Pressure,7,113,-0.17106489281039
N05,Monthly_Total_Pressure,8,112,-0.05145490805904177
N05,Monthly_Total_Pressure,9,111,-0.05449917070584268
N05,Monthly_Total_Pressure,10,110,-0.007198130952900483
N05,Monthly_Total_Pressure,11,109,-0.09786440816242163
N05,Monthly_Total_Pressure,12,108,0.028681575475460082
N05,Monthly_Trolley_Total,0,120,0.006418846851975541
N05,Monthly_Trolley_Total,1,119,-0.1795759100991934
N05,Monthly_Trolley_Total,2,118,-0.028393499612188313
N05,Monthly_Trolley_Total,3,117,-0.03331998433160014
N05,Monthly_Trolley_Total,4,116,-0.10662787389930531
N05,Monthly_Trolley_Total,5,115,-0.07945148216311539
N05,Monthly_Trolley_Total,6,114,-0.01625438165017897
N05,Monthly_Trolley_Total,7,113,-0.18141131141164468
N05,Monthly_Trolley_Total,8,112,-0.06810705104808953
N05,Monthly_Trolley_Total,9,111,-0.08058252205864046
N05,Monthly_Trolley_Total,10,110,-0.04001546988581316
N05,Monthly_Trolley_Total,11,109,-0.11437273109156272
N05,Monthly_Trolley_Total,12,108,-0.004734160215035311
N05,Monthly_Ward_Total,0,120,-0.010674262903765693
N05,Monthly_Ward_Total,1,119,-0.10264362042431845
N05,Monthly_Ward_Total,2,118,-0.010109312594986973
N05,Monthly_Ward_Total,3,117,-0.008894603545776755
N05,Monthly_Ward_Total,4,116,-0.05485338034275007
N05,Monthly_Ward_Total,5,115,-0.029185314271037266
N05,Monthly_Ward_Total,6,114,0.04513523012750783
N05,Monthly_Ward_Total,7,113,-0.11393537003199977
N05,Monthly_Ward_Total,8,112,-0.006551125262206276
N05,Monthly_Ward_Total,9,111,0.010338638603528912
N05,Monthly_Ward_Total,10,110,0.06140430626369981
N05,Monthly_Ward_Total,11,109,-0.04343238268879268
N05,Monthly_Ward_Total,12,108,0.09090851940571819
N06,Monthly_Total_Pressure,0,120,0.2560289509457393
N06,Monthly_Total_Pressure,1,119,0.22862463879888198
N06,Monthly_Total_Pressure,2,118,0.2684213831814569
N06,Monthly_Total_Pressure,3,117,0.278617737356326
N06,Monthly_Total_Pressure,4,116,0.2682485412303201
N06,Monthly_Total_Pressure,5,115,0.26897440029012637
N06,Monthly_Total_Pressure,6,114,0.27938661707867574
N06,Monthly_Total_Pressure,7,113,0.23236733429571443
N06,Monthly_Total_Pressure,8,112,0.2574347313744226
N06,Monthly_Total_Pressure,9,111,0.253784601246697
N06,Monthly_Total_Pressure,10,110,0.2663553585891816
N06,Monthly_Total_Pressure,11,109,0.25230050600373455
N06,Monthly_Total_Pressure,12,108,0.27521932293805706
N06,Monthly_Trolley_Total,0,120,0.25174803456020567
N06,Monthly_Trolley_Total,1,119,0.22514888012863657
N06,Monthly_Trolley_Total,2,118,0.2694753220644814
N06,Monthly_Trolley_Total,3,117,0.2816090834840405
N06,Monthly_Trolley_Total,4,116,0.27263948766168494
N06,Monthly_Trolley_Total,5,115,0.27393328772685954
N06,Monthly_Trolley_Total,6,114,0.28225001009491885
N06,Monthly_Trolley_Total,7,113,0.23621000290989347
N06,Monthly_Trolley_Total,8,112,0.2611815218125745
N06,Monthly_Trolley_Total,9,111,0.25675743222776404
N06,Monthly_Trolley_Total,10,110,0.2690943413864512
N06,Monthly_Trolley_Total,11,109,0.2617599464893948
N06,Monthly_Trolley_Total,12,108,0.2818202419790952
N06,Monthly_Ward_Total,0,120,0.21038329128898903
N06,Monthly_Ward_Total,1,119,0.18793530768379316
N06,Monthly_Ward_Total,2,118,0.21033085322058628
N06,Monthly_Ward_Total,3,117,0.2144702183087831
N06,Monthly_Ward_Total,4,116,0.20343689768823048
N06,Monthly_Ward_Total,5,115,0.20258443071192933
N06,Monthly_Ward_Total,6,114,0.21468537244445057
N06,Monthly_Ward_Total,7,113,0.17555913005458915
N06,Monthly_Ward_Total,8,112,0.19509968831919453
N06,Monthly_Ward_Total,9,111,0.19372613819817136
N06,Monthly_Ward_Total,10,110,0.20409032130575339
N06,Monthly_Ward_Total,11,109,0.1795653688744184
N06,Monthly_Ward_Total,12,108,0.2034628133121502
N07,Monthly_Total_Pressure,0,120,0.3729172169245696
N07,Monthly_Total_Pressure,1,119,0.23627910557135617
N07,Monthly_Total_Pressure,2,118,0.26053358966806545
N07,Monthly_Total_Pressure,3,117,0.24722219479065768
N07,Monthly_Total_Pressure,4,116,0.2181651126578102
N07,Monthly_Total_Pressure,5,115,0.1864787530449367
N07,Monthly_Total_Pressure,6,114,0.2179015199695218
N07,Monthly_Total_Pressure,7,113,0.15294804118759767
N07,Monthly_Total_Pressure,8,112,0.2025527925576728
N07,Monthly_Total_Pressure,9,111,0.1848798750648541
N07,Monthly_Total_Pressure,10,110,0.1888380303133618
N07,Monthly_Total_Pressure,11,109,0.16068741038349557
N07,Monthly_Total_Pressure,12,108,0.21426498478979944
N07,Monthly_Trolley_Total,0,120,0.32608927684600864
N07,Monthly_Trolley_Total,1,119,0.18943732453993878
N07,Monthly_Trolley_Total,2,118,0.21297222324060336
N07,Monthly_Trolley_Total,3,117,0.19316773070904622
N07,Monthly_Trolley_Total,4,116,0.16428209176033592
N07,Monthly_Trolley_Total,5,115,0.13416912924832516
N07,Monthly_Trolley_Total,6,114,0.16148401989834393
N07,Monthly_Trolley_Total,7,113,0.0997125401230945
N07,Monthly_Trolley_Total,8,112,0.14763039138653788
N07,Monthly_Trolley_Total,9,111,0.1296633027941396
N07,Monthly_Trolley_Total,10,110,0.13201737954214765
N07,Monthly_Trolley_Total,11,109,0.10999525866596296
N07,Monthly_Trolley_Total,12,108,0.15756232156745412
N07,Monthly_Ward_Total,0,120,0.38939388448801243
N07,Monthly_Ward_Total,1,119,0.28253034391933235
N07,Monthly_Ward_Total,2,118,0.30332411463344494
N07,Monthly_Ward_Total,3,117,0.3059930115420174
N07,Monthly_Ward_Total,4,116,0.28271882268587445
N07,Monthly_Ward_Total,5,115,0.2543523090332104
N07,Monthly_Ward_Total,6,114,0.2871168815851403
N07,Monthly_Ward_Total,7,113,0.22911262152731807
N07,Monthly_Ward_Total,8,112,0.271569391081288
N07,Monthly_Ward_Total,9,111,0.25826160374192636
N07,Monthly_Ward_Total,10,110,0.26479091328865906
N07,Monthly_Ward_Total,11,109,0.23018520744669468
N07,Monthly_Ward_Total,12,108,0.28479984038214473
P01,Monthly_Total_Pressure,0,120,0.25590881870061566
